study_accession	sample_accession	experiment_accession	run_accession	omics	library_strategy	library_layout	processing_layout	fastq_structure	fastq_role	file_index	filename	fastq_ftp	fastq_md5	fastq_bytes
PRJNA551666	SAMN12162709	SRX6384017	SRR9621050	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR9621050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR962/000/SRR9621050/SRR9621050.fastq.gz	ea21b45b018ed551b80d35a28792567e	183076623
PRJNA551666	SAMN12162705	SRX6384021	SRR9621063	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR9621063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR962/003/SRR9621063/SRR9621063.fastq.gz	676ae80af34c22c69e11052c351b527f	207642194
PRJNA551666	SAMN12162705	SRX6384021	SRR9621064	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR9621064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR962/004/SRR9621064/SRR9621064.fastq.gz	6d1f0e287ae2423a25b248354ece93d2	202068140
PRJNA551666	SAMN12162724	SRX6384026	SRR9621086	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR9621086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR962/006/SRR9621086/SRR9621086.fastq.gz	a1d0d0cc2b41b4f92c3ff9a5a37f0db9	109844262
PRJNA555245	SAMN12308451	SRX6461459	SRR9703434	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR9703434.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR970/004/SRR9703434/SRR9703434.fastq.gz	aba09829f1f9bf0cfd7d46455b3fda05	2562503230
PRJNA556890	SAMN12375424	SRX6601537	SRR9846912	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR9846912_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/002/SRR9846912/SRR9846912_1.fastq.gz	25f98269ed042b578ecd3faf8fab6944	2090230707
PRJNA556890	SAMN12375424	SRX6601537	SRR9846912	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR9846912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/002/SRR9846912/SRR9846912_2.fastq.gz	d800a0f9cd3a8e015a7639ff4b49b20e	2158501142
PRJNA593052	SAMN13451143	SRX7254146	SRR10572660	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10572660_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/060/SRR10572660/SRR10572660_1.fastq.gz	2cc0961c5d7d981809fe1b57b738a1f6	6334994091
PRJNA593052	SAMN13451143	SRX7254146	SRR10572660	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10572660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/060/SRR10572660/SRR10572660_2.fastq.gz	9403c35ae8cce3ced5dd2657fc0728eb	6569488485
PRJNA594947	SAMN13541378	SRX7347962	SRR10669487	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR10669487.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/087/SRR10669487/SRR10669487.fastq.gz	226e6c22ec0bf04f7d6166cf116d4879	1200537598
PRJNA604220	SAMN13957915	SRX7656770	SRR10995631	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995631_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/031/SRR10995631/SRR10995631_1.fastq.gz	bc024b0b0742fd7d533d87a4cc83fe88	378674027
PRJNA604220	SAMN13957915	SRX7656770	SRR10995631	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995631_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/031/SRR10995631/SRR10995631_2.fastq.gz	d727ecfcd0dbbb887880fa4eaf0e2af7	388199167
PRJNA604220	SAMN13957915	SRX7656770	SRR10995632	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995632_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/032/SRR10995632/SRR10995632_1.fastq.gz	8c9517ecdc5644b5c47a9f2f3f6e3893	363287452
PRJNA604220	SAMN13957915	SRX7656770	SRR10995632	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995632_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/032/SRR10995632/SRR10995632_2.fastq.gz	466ce7cb3eb889d85fde23dd2e1c7ed1	371257676
PRJNA604220	SAMN13957915	SRX7656770	SRR10995633	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995633_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/033/SRR10995633/SRR10995633_1.fastq.gz	acf438a5bc2de37088140ab206ca53e2	369194059
PRJNA604220	SAMN13957915	SRX7656770	SRR10995633	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995633_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/033/SRR10995633/SRR10995633_2.fastq.gz	423662f6ada846851839ea0ffdd73310	377425284
PRJNA604220	SAMN13957914	SRX7656771	SRR10995635	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995635_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/035/SRR10995635/SRR10995635_1.fastq.gz	4de06fe1da8bd8b668d2b625a656504a	429122450
PRJNA604220	SAMN13957914	SRX7656771	SRR10995635	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/035/SRR10995635/SRR10995635_2.fastq.gz	42707311740f6c8d1638cf6ba393a45c	439621443
PRJNA604220	SAMN13957914	SRX7656771	SRR10995637	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995637_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/037/SRR10995637/SRR10995637_1.fastq.gz	10924af6a7d3ee06a7519020e3f43519	424713640
PRJNA604220	SAMN13957914	SRX7656771	SRR10995637	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/037/SRR10995637/SRR10995637_2.fastq.gz	e750784c4030f5257b9dc6e23236851c	434099689
PRJNA604220	SAMN13957912	SRX7656773	SRR10995645	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995645_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/045/SRR10995645/SRR10995645_1.fastq.gz	fad8441dd35e3da53c44e31f1b06ae80	404820674
PRJNA604220	SAMN13957912	SRX7656773	SRR10995645	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995645_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/045/SRR10995645/SRR10995645_2.fastq.gz	be322823b7d6dd71a87ea03af6f01de9	415723490
PRJNA604220	SAMN13957912	SRX7656773	SRR10995646	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995646_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/046/SRR10995646/SRR10995646_1.fastq.gz	97f95c8cd8069687288296dd1ce90219	403498541
PRJNA604220	SAMN13957912	SRX7656773	SRR10995646	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995646_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/046/SRR10995646/SRR10995646_2.fastq.gz	de5406598f1def7d85a4f5f844a1a88d	409739204
PRJNA604220	SAMN13957911	SRX7656774	SRR10995650	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995650_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/050/SRR10995650/SRR10995650_1.fastq.gz	c32fb28035fcab07e99cbea6f288956d	445717489
PRJNA604220	SAMN13957911	SRX7656774	SRR10995650	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/050/SRR10995650/SRR10995650_2.fastq.gz	cfdb376395c2aaee838f889d4757a4e8	450743717
PRJNA604220	SAMN13957910	SRX7656775	SRR10995651	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995651_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/051/SRR10995651/SRR10995651_1.fastq.gz	fb466e062f4c0777fa6b41410c1d48d2	415753975
PRJNA604220	SAMN13957910	SRX7656775	SRR10995651	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/051/SRR10995651/SRR10995651_2.fastq.gz	6324bd2c63bdba1ea1dbef975dacd96e	449825050
PRJNA604220	SAMN13957909	SRX7656776	SRR10995657	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995657_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/057/SRR10995657/SRR10995657_1.fastq.gz	81a84900310513539a95a274acabff71	637080538
PRJNA604220	SAMN13957909	SRX7656776	SRR10995657	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/057/SRR10995657/SRR10995657_2.fastq.gz	9320bc79a1a2d894254647b28547b9c9	650792229
PRJNA604220	SAMN13957908	SRX7656777	SRR10995661	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995661_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/061/SRR10995661/SRR10995661_1.fastq.gz	23e15b2cbb3d5eea740d07971257c50f	491428683
PRJNA604220	SAMN13957908	SRX7656777	SRR10995661	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/061/SRR10995661/SRR10995661_2.fastq.gz	a8f60ea1f1c055337366ab56d665348c	503208840
PRJNA604220	SAMN13957907	SRX7656778	SRR10995663	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995663_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/063/SRR10995663/SRR10995663_1.fastq.gz	317a73fcaf485a2c2d2eba0b350fdeb7	428576012
PRJNA604220	SAMN13957907	SRX7656778	SRR10995663	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/063/SRR10995663/SRR10995663_2.fastq.gz	f50463597f057025516dfd0069265f34	452912937
PRJNA604220	SAMN13957907	SRX7656778	SRR10995664	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995664_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/064/SRR10995664/SRR10995664_1.fastq.gz	80622ed2302344500787a57163a5d7fb	412479298
PRJNA604220	SAMN13957907	SRX7656778	SRR10995664	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/064/SRR10995664/SRR10995664_2.fastq.gz	ce1c8ce04392ebc3497fbd447445afb6	428206472
PRJNA604220	SAMN13957906	SRX7656779	SRR10995670	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995670_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/070/SRR10995670/SRR10995670_1.fastq.gz	fb95a65ca0884088972a1587206fd899	422166572
PRJNA604220	SAMN13957906	SRX7656779	SRR10995670	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/070/SRR10995670/SRR10995670_2.fastq.gz	55584f102022ef8f250060e9b1ec2c6e	425556176
PRJNA604220	SAMN13957905	SRX7656780	SRR10995671	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995671_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/071/SRR10995671/SRR10995671_1.fastq.gz	8dc25a42e70a426a9c6d0283ccfa4626	440921876
PRJNA604220	SAMN13957905	SRX7656780	SRR10995671	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/071/SRR10995671/SRR10995671_2.fastq.gz	50fa2444687361d5dc5e52bd028dd4b3	457335261
PRJNA604220	SAMN13957905	SRX7656780	SRR10995672	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995672_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/072/SRR10995672/SRR10995672_1.fastq.gz	e41defb5954d63ab3681f1318712b610	426504840
PRJNA604220	SAMN13957905	SRX7656780	SRR10995672	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995672_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/072/SRR10995672/SRR10995672_2.fastq.gz	3af49be642fb48791dae6b82e2e1053e	438201757
PRJNA604220	SAMN13957903	SRX7656782	SRR10995679	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995679_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/079/SRR10995679/SRR10995679_1.fastq.gz	48f95f52450074251ab4272bc09acd87	458963788
PRJNA604220	SAMN13957903	SRX7656782	SRR10995679	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995679_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/079/SRR10995679/SRR10995679_2.fastq.gz	3ed295c6808ceb34f0d9e26642f6382f	472366711
PRJNA604220	SAMN13957900	SRX7656785	SRR10995691	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995691_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/091/SRR10995691/SRR10995691_1.fastq.gz	43802e0ad41f06c8fcb60bb072318f27	486270794
PRJNA604220	SAMN13957900	SRX7656785	SRR10995691	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/091/SRR10995691/SRR10995691_2.fastq.gz	c10e6a031a1363ce07c006ea61c31adc	498203667
PRJNA604220	SAMN13957900	SRX7656785	SRR10995692	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995692_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/092/SRR10995692/SRR10995692_1.fastq.gz	e870d9ad2356dcf30853016f9dad7a90	472161358
PRJNA604220	SAMN13957900	SRX7656785	SRR10995692	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/092/SRR10995692/SRR10995692_2.fastq.gz	85332690571378f01b494a08ae6f0d9b	482099066
PRJNA604220	SAMN13957899	SRX7656786	SRR10995697	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995697_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/097/SRR10995697/SRR10995697_1.fastq.gz	38577b72748178e7472fa8530f49d2e4	474687298
PRJNA604220	SAMN13957899	SRX7656786	SRR10995697	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/097/SRR10995697/SRR10995697_2.fastq.gz	c182fb2779b11b05a3e140d370151517	485587116
PRJNA604220	SAMN13957899	SRX7656786	SRR10995698	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995698_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/098/SRR10995698/SRR10995698_1.fastq.gz	a4aec36ff1d2d757e9ca517ddcad5ca4	473006836
PRJNA604220	SAMN13957899	SRX7656786	SRR10995698	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/098/SRR10995698/SRR10995698_2.fastq.gz	1bf0e43b6b0703ae747f0922080257fc	478681517
PRJNA604220	SAMN13957898	SRX7656787	SRR10995702	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995702_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/002/SRR10995702/SRR10995702_1.fastq.gz	2e4fe3def1106eafd98fc9a0711c9c26	842656172
PRJNA604220	SAMN13957898	SRX7656787	SRR10995702	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/002/SRR10995702/SRR10995702_2.fastq.gz	5127ef56fa388b4b4b5852814452ed51	859707595
PRJNA742028	SAMN20893082	SRX11857249	SRR15559102	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR15559102.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/002/SRR15559102/SRR15559102.fastq.gz	f809d397a25ef5d5d9e1239c2bef6c83	211864766
PRJNA742028	SAMN20893080	SRX11857247	SRR15559104	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR15559104.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/004/SRR15559104/SRR15559104.fastq.gz	1cd2bf1af70a0ce79763b835104ee865	254976639
PRJNA742028	SAMN20893073	SRX11857230	SRR15559121	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR15559121.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/021/SRR15559121/SRR15559121.fastq.gz	e5ab53fae7d893d567056b0c902432b0	386108174
PRJNA311594	SAMN04501030	SRX1570963	SRR3161760	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR3161760_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/000/SRR3161760/SRR3161760_1.fastq.gz	12d9ea00466bc17e92e7a263fbc77706	1068270136
PRJNA311594	SAMN04501030	SRX1570963	SRR3161760	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR3161760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/000/SRR3161760/SRR3161760_2.fastq.gz	3f6f71d42f87781bc4acc36794264738	1092566867
PRJNA311594	SAMN04501031	SRX1570964	SRR3161761	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR3161761_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/001/SRR3161761/SRR3161761_1.fastq.gz	15525dddafe00ab0466644f551cc51ae	966373947
PRJNA311594	SAMN04501031	SRX1570964	SRR3161761	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR3161761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/001/SRR3161761/SRR3161761_2.fastq.gz	9cb92fe03b864062c2ce9e8b34a7b411	989805427
PRJNA311594	SAMN04501036	SRX1570969	SRR3161766	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR3161766_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/006/SRR3161766/SRR3161766_1.fastq.gz	906768116ef82400e8adbcefecd7b73a	1303323684
PRJNA311594	SAMN04501036	SRX1570969	SRR3161766	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR3161766_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/006/SRR3161766/SRR3161766_2.fastq.gz	60e38172e4e306a2e7120e6d03c334ef	1337797130
PRJNA311594	SAMN04501047	SRX1570980	SRR3161777	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR3161777_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/007/SRR3161777/SRR3161777_1.fastq.gz	cb70b7b84a0bc464745c65335f527be9	1130099161
PRJNA311594	SAMN04501047	SRX1570980	SRR3161777	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR3161777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/007/SRR3161777/SRR3161777_2.fastq.gz	f729101970057dc72850feb7d15e6714	1145137015
PRJNA311594	SAMN04501065	SRX1570998	SRR3161795	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR3161795_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/005/SRR3161795/SRR3161795_1.fastq.gz	1af19b81b6df81542e09bbb8dbdf1635	1135453288
PRJNA311594	SAMN04501065	SRX1570998	SRR3161795	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR3161795_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR316/005/SRR3161795/SRR3161795_2.fastq.gz	6e09a2d99b1fe35c0ae5cf1b8017d544	1145555650
PRJNA1223323	SAMN46814176	SRX27664159	SRR32329205	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR32329205_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR323/005/SRR32329205/SRR32329205_1.fastq.gz	d7e9c4f882d25214e65b5f4bd86f3eb5	2951049245
PRJNA1223323	SAMN46814176	SRX27664159	SRR32329205	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR32329205_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR323/005/SRR32329205/SRR32329205_2.fastq.gz	27ba209268563ff9a81a7deb888c9282	2763895861
PRJNA378247	SAMN06481668	SRX2701776	SRR5409491	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR5409491_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR540/001/SRR5409491/SRR5409491_1.fastq.gz	f89b4b63aa7ddb35cd65a86ba2e1d5df	1678186916
PRJNA378247	SAMN06481668	SRX2701776	SRR5409491	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR5409491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR540/001/SRR5409491/SRR5409491_2.fastq.gz	d528609aab1c4e6e30f7a70078ef4db2	1743768804
PRJNA393479	SAMN07334547	SRX2991083	SRR5812564	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR5812564_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/004/SRR5812564/SRR5812564_1.fastq.gz	ad097ace78aeff415498d3e0ff359f7d	6096695560
PRJNA393479	SAMN07334547	SRX2991083	SRR5812564	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR5812564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/004/SRR5812564/SRR5812564_2.fastq.gz	4a218d2569a3139b52d53bcd5b8cca3b	6105571299
PRJNA393479	SAMN07334558	SRX2991086	SRR5812567	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR5812567_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/007/SRR5812567/SRR5812567_1.fastq.gz	26011be365551a9624262eead5919169	5292927143
PRJNA393479	SAMN07334558	SRX2991086	SRR5812567	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR5812567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/007/SRR5812567/SRR5812567_2.fastq.gz	5860d5fece8ab25fcd7a1ea122cfd3c8	5279526366
PRJNA393479	SAMN07334555	SRX2991089	SRR5812570	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR5812570_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/000/SRR5812570/SRR5812570_1.fastq.gz	98e4f84ed835e06376c31ffc69078300	2253554614
PRJNA393479	SAMN07334555	SRX2991089	SRR5812570	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR5812570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/000/SRR5812570/SRR5812570_2.fastq.gz	2934944385bbeb5e5374e613de2a2903	2350191841
PRJNA393479	SAMN07334553	SRX2991091	SRR5812574	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR5812574_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/004/SRR5812574/SRR5812574_1.fastq.gz	8260250c93b37438608009c330c03f62	2152226305
PRJNA393479	SAMN07334553	SRX2991091	SRR5812574	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR5812574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/004/SRR5812574/SRR5812574_2.fastq.gz	1e8a77f50070b0d018cf41ba64aa7e0a	2230623860
PRJNA393479	SAMN07334552	SRX2991092	SRR5812577	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR5812577_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/007/SRR5812577/SRR5812577_1.fastq.gz	2ec3b30052f06c180cd576eb69e4204d	2325392562
PRJNA393479	SAMN07334552	SRX2991092	SRR5812577	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR5812577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/007/SRR5812577/SRR5812577_2.fastq.gz	d1eb8e20ca587952d9089577d08cb2b7	2428292457
PRJNA393479	SAMN07334550	SRX2991094	SRR5812580	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR5812580_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/000/SRR5812580/SRR5812580_1.fastq.gz	8c8fc87c80e816ffe7389a5ef0aee2f8	2196502640
PRJNA393479	SAMN07334550	SRX2991094	SRR5812580	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR5812580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR581/000/SRR5812580/SRR5812580_2.fastq.gz	ae7b4dbff0cb110d401aa97140d7ff40	2264914366
PRJDB5737	SAMD00079370	DRX085008	DRR091436	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	DRR091436.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR091/DRR091436/DRR091436.fastq.gz	20f2877f75307819f79eae5ca8242266	437749852
